taxId	scientific name	common name
130825	Ochotona curzoniae	plateau pika
130825	Ochotona curzoniae	black-lipped pika
320413	Syngnathus californiensis	kelp pipefish
30397	Buteo buteo	common buzzard
1003295	Otonyctomys hatti	Yucatan vesper rat
1003295	Otonyctomys hatti	Hatt's vesper rat
301909	Fusconaia cor	shiny pigtoe
2578303	Myliobatis tenuicaudatus	eagle ray
64149	Channa micropeltes	giant snakehead
1498873	Micrixalus mallani	Mallan's dancing frog
765184	Callorhinchus capensis	Cape elephantfish
85417	Gobius niger	black goby
127582	Trichechus manatus latirostris	Florida manatee
158052	Pica hudsonia	Black-billed magpie
158052	Pica hudsonia	American black-billed Magpie
136978	Poospiza ornata	cinnamon warbling-finch
907741	Philantomba maxwellii	Maxwell's duiker
1183399	Tentoriceps cristatus	crested hairtail
72450	Hexagrammos otakii	fat greenling
333423	Parapercis clathrata	latticed sandperch
91609	Dascyllus carneus	whitetail damselfish
91609	Dascyllus carneus	cloudy dascyllus
91609	Dascyllus carneus	twobar humbug
1070154	Barbodes dunckeri	bigspot barb
1720245	Calamaria septentrionalis	Hong Kong dwarf snake
75026	Luvarus imperialis	luvar
105516	Icterus jamacaii	campo troupial
118224	Phrynocephalus interscapularis	Tajikistan toadhead agama
8517	Iguana iguana	common iguana
8517	Iguana iguana	Common green iguana
879523	Starksia fasciata	blackbar blenny
160713	Epinephelus adscensionis	rock hind
160400	Zapus hudsonius	meadow jumping mouse
54111	Lemniscomys barbarus	Barbary striped grass mouse
146811	Hypoplectrus nigricans	black hamlet
497904	Pungitius sinensis	Amur stickleback
182664	Wattsia mossambica	Mozambique large-eye bream
146711	Phrynoglossus martensii	whiet-lined flood frog
146711	Phrynoglossus martensii	Marten's oriental frog
146711	Phrynoglossus martensii	round-tongued floating frog
673854	Dasyatis pastinaca	common stingray
673854	Dasyatis pastinaca	blue stingray
37040	Gavia stellata	red-throated loon
501720	Thryssa baelama	Baelama anchovy
501720	Thryssa baelama	little priest
501720	Thryssa baelama	hairfin anchovy
67773	Callipepla gambelii	Gambel's quail
458547	Amblyraja doellojuradoi	southern thorny skate
435147	Cynoglossus bilineatus	fourlined tonguesole
112203	Neopycnodonte cochlear	deepsea oyster
526123	Espadarana andina	Andes giant glass frog
7897	Latimeria chalumnae	coelacanth
10044	Phodopus sungorus	Siberian hamster
10044	Phodopus sungorus	Dzhungarian hamster
10044	Phodopus sungorus	Djungarian hamster
10044	Phodopus sungorus	striped hairy-footed hamster
332576	Eurycea guttolineata	three-lined salamander
332576	Eurycea guttolineata	Holbrook's triton
332576	Eurycea guttolineata	southern long-tailed salamander
685891	Eolagurus luteus	Yellow steppe lemming
244077	Amazona kawalli	Kawall's parrot
56083	Melanerpes carolinus	red-bellied woodpecker
1658260	Hypopachus ustum	two-spaded narrowmouth toad
1658260	Hypopachus ustum	two-spade narrowmouth toad
1658260	Hypopachus ustum	two-spaded narrow-mouthed toad
1658260	Hypopachus ustum	two-spade narrow-mouthed toad
231021	Espadarana prosoblepon	Nicaragua giant glass frog
231021	Espadarana prosoblepon	emerald glass frog
48500	Orbicella annularis	boulder star coral
661134	Sphyrna tudes	smalleye hammerhead
661134	Sphyrna tudes	great hammerhead
6271	Pseudoterranova decipiens	sealworm
6271	Pseudoterranova decipiens	codworm
266351	Epthianura albifrons	white-fronted chat
1543449	Acanthodactylus micropholis	yellowtail fringe-fingered lizard
443712	Pristipomoides sieboldii	lavender jobfish
1384559	Betta bellica	striped betta
1384559	Betta bellica	slender betta
1384559	Betta bellica	slim betta
1262608	Epinnula magistralis	domine
146144	Decapterus russelli	Indian scad
281678	Chaetodon trichrous	Tahiti butterflyfish
1481156	Doryichthys boaja	Asian river pipefish
1507366	Benthobatis moresbyi	dark blind ray
544409	Calotomus spinidens	spinytooth parrothead
1146971	Gymnothorax fuscomaculatus	brown spotted moray
507957	Megascops atricapilla	variable screech owl
870969	Forpus modestus	dusky-billed parrotlet
1367094	Eleutheronema rhadinum	East Asian fourfinger threadfin
1111464	Osteomugil engeli	kanda
622413	Istigobius rigilius	rigilius goby
622413	Istigobius rigilius	orange-spotted goby
84389	Cribroheros alfari	pastel cichlid
234634	Dremomys pernyi	Perny's long-nosed squirrel
234634	Dremomys pernyi	Perny's ground squirrel
234634	Dremomys pernyi	orange-bellied Himalayan ground squirrel
241280	Coris aygula	clown coris
39638	Agelaius phoeniceus	red-winged blackbird
185887	Dendrochirus brachypterus	shortfin turkeyfish
199869	Holsingeria unthanksensis	Unthanks cave snail
229126	Neopomacentrus filamentosus	brown demoiselle
332418	Eucinostomus melanopterus	flagfin mojarra
201327	Heterophasia melanoleuca	black-headed sibia
38614	Distoechurus pennatus	feathertail possum
38614	Distoechurus pennatus	New Guinean feather-tailed possum
119732	Petrus rupestris	red steenbras
128432	Trichosurus caninus	mountain brushtail possum
221979	Tangara seledon	green-headed Tanager
2219206	Gymnocharacinus bergii	naked characin
604080	Parupeneus forsskali	Red Sea goatfish
76931	Nemadactylus macropterus	tarakihi
556920	Rhinolophus beddomei	Bedomme's horseshoe bat
10089	Mus caroli	ricefield mouse
10089	Mus caroli	Ryukyu mouse
1267415	Hoplolatilus fronticinctus	pastel tilefish
752199	Abroscopus albogularis	Rufous-faced warbler
109693	Chaetodon lineolatus	lined butterflyfish
1833835	Cynomops mexicanus	Mexican dog-faced bat
301906	Amblema elliottii	Coosa fiveridge
1316270	Liodytes pygaea	Black swamp snake
45639	Tadorna ferruginea	ruddy shelduck
182936	Mniotilta varia	black-and-white warbler
182936	Mniotilta varia	black and white warbler
115656	Leptotila megalura	white-faced dove
156700	Notropis nubilus	Ozark minnow
498518	Clava multicornis	club hydroid
498518	Clava multicornis	club-headed hydroid
588194	Phaeoptyx pigmentaria	dusky cardinalfish
1396451	Bhavania australis	Western Ghat loach
33541	Clarias fuscus	Hong Kong catfish
33541	Clarias fuscus	whitespotted clarias
216980	Coryphaenoides filifer	filamented rattail
928525	Leptodactylus bolivianus	wrestler frog
928525	Leptodactylus bolivianus	Bolivian white-lipped frog
928525	Leptodactylus bolivianus	argus frog
113115	Rhinopomastus cyanomelas	common scimitar-bill
54333	Etheostoma lepidum	greenthroat darter
860587	Ceyx erithaca	Black-backed kingfisher
1003749	Laeops nigromaculatus	blackspotted flounder
346447	Amietophrynus gracilipes	French Congo toad
327945	Epinephelus undulatostriatus	Maori grouper
7918	Lepisosteus oculatus	spotted gar
716674	Microtus mongolicus	Mongolian vole
94237	Mola mola	ocean sunfish
9121	Fulica atra	Eurasian coot
9121	Fulica atra	common coot
1658277	Adelastes hylonomos	Neblina frog
1585941	Phrynocephalus rossikowi	Uzbekistan toadhead agama
118170	Nemichthys scolopaceus	slender snipe eel
661228	Agonostomus monticola	mountain mullet
661228	Agonostomus monticola	freshwater mullet
337699	Synodontis nigriventris	blotched upsidedown catfish
75332	Abbottina rivularis	Amur false gudgeon
75332	Abbottina rivularis	Chinese false gudgeon
360502	Plectorhinchus pictus	trout sweetlips
428431	Priacanthus arenatus	Atlantic bigeye
1910774	Chromis flavaxilla	Arabian chromis
215424	Lycodes gracilis	Vahl's eelpout
449360	Pachycephala albiventris	green-backed whistler
705554	Kaloula baleata	brown bullfrog
705554	Kaloula baleata	Muller's narrowmouth toad
705554	Kaloula baleata	Javanese bullfrog
705554	Kaloula baleata	Mueller's narrowmouth toad
705554	Kaloula baleata	flower pot toad
1003754	Planiliza alata	diamond mullet
2593312	Lepidotrigla modesta	cocky gurnard
371673	Holocentrus adscensionis	hardback soldier
371673	Holocentrus adscensionis	common squirrelfish
371673	Holocentrus adscensionis	rotten finger
371673	Holocentrus adscensionis	wenchman
371673	Holocentrus adscensionis	striped squirrelfish
371673	Holocentrus adscensionis	longjaw squirrelfish
371673	Holocentrus adscensionis	squirrelfish
1646138	Pseudopaludicola llanera	Lynch's swamp frog
54025	Thalassarche chrysostoma	Grey-headed albatross
59538	Pantholops hodgsonii	chiru
59538	Pantholops hodgsonii	Tibetan antelope
1229150	Xenomugil thoburni	Thoburn's mullet
10036	Mesocricetus auratus	Syrian hamster
10036	Mesocricetus auratus	Syrian golden hamsters
10036	Mesocricetus auratus	Syrian golden hamster
10036	Mesocricetus auratus	golden hamster
2060711	Mastigopsis hjorti	lampeyed whiplash squid
223861	Raja polystigma	speckled ray
428034	Atheresthes stomias	arrowtooth flounder
1311506	Zenarchopterus dispar	feathered river-garfish
334893	Platax batavianus	humpback batfish
1609328	Paramonacanthus japonicus	hairfinned leatherjacket
428037	Apristurus brunneus	brown cat shark
1250797	Melanotaenia oktediensis	Oktedi rainbowfish
38408	Perognathus amplus	Arizona pocket mouse
191476	Pelodytes caucasicus	Caucasus parsley frog
191476	Pelodytes caucasicus	Caucasian parsley frog
2696672	Apteryx mantelli	North Island brown kiwi
42863	Rhinobatos hynnicephalus	angel fish
320702	Actitis hypoleucos	common sandpiper
9913	Bos taurus	cow
9913	Bos taurus	domestic cow
9913	Bos taurus	dairy cow
9913	Bos taurus	cattle
9913	Bos taurus	oxen
9913	Bos taurus	bovine
9913	Bos taurus	ox
9913	Bos taurus	domestic cattle
634347	Pnoepyga pusilla	pygmy wren-babbler
622408	Ctenogobiops aurocingulus	gold-streaked prawn-goby
194366	Culter alburnus	topmouth culter
134910	Apodemus uralensis	Ural field mouse
134910	Apodemus uralensis	Herb field mouse
134910	Apodemus uralensis	pygmy field mouse
505943	Desmalopex leucopterus	White-winged flying fox
2578410	Synclidopus macleayanus	narrowbanded sole
6130	Acropora cervicornis	staghorn coral
320418	Desmodema lorum	whiptail ribbonfish
187954	Parvimolge townsendi	Townsend's dwarf salamander
637535	Symphurus thermophilus	Western Pacific tonguefish
637535	Symphurus thermophilus	volcano tonguefish
104385	Ruditapes decussatus	grooved carpet-shell clam
495881	Squatina formosa	Taiwan angleshark
94623	Pinguinus impennis	great auk
1116470	Coelops robinsoni	Malayan tailless leaf-nosed bat
990225	Lythrypnus elasson	dwarf goby
391196	Cynoponticus ferox	Guinea pike conger
43155	Apalopteron familiare	Bonin honeyeater
2039245	Paralonchurus peruanus	Peruvian banded croaker
91656	Protomyctophum crockeri	California flashlightfish
1236048	Chlorurus atrilunula	bluemoon parrotfish
274770	Triglops scepticus	spectacled sculpin
240659	Hippocampus angustus	narrow-bellied seahorse
2029068	Lonchura leucosticta	White-spotted munia
327807	Cephalopholis igarashiensis	garish hind
1124502	Awaous ocellaris	spotfin river goby
1124502	Awaous ocellaris	eyespot goby
316370	Apogon novemfasciatus	sevenstriped cardinalfish
1218009	Puntius terio	onespot barb
334992	Urolophus westraliensis	brown stingaree
547474	Catostomus nebuliferus	Nazas sucker
260631	Cyclemys atripons	black-bridged leaf turtle
114502	Hybopsis amnis	pallid shiner
1405642	Ecsenius namiyei	black combtooth blenny
38656	Melanosuchus niger	black caiman
109288	Hippocampus reidi	longsnout seahorse
109288	Hippocampus reidi	slender seahorse
9614	Canis latrans	coyote
30740	Cualac tessellatus	checkered pupfish
238067	Naso vlamingii	bignose unicornfish
1223607	Neoniphon opercularis	blackfin squirrelfish
1343686	Plectranthias winniensis	redblotch perchlet
37591	Urocitellus richardsonii	Richardson's ground squirrel
879520	Plagiotremus tapeinosoma	piano blenny
879520	Plagiotremus tapeinosoma	hit and run blenny
879520	Plagiotremus tapeinosoma	piano fangblenny
879520	Plagiotremus tapeinosoma	slender blenny
586869	Valenciennea helsdingenii	twostripe goby
1154655	Larimus breviceps	shorthead drum
433688	Takifugu niphobles	kusafugu
433688	Takifugu niphobles	komon-damashi
433688	Takifugu niphobles	grass puffer
1672024	Acanthistius cinctus	yellowbanded perch
201329	Illadopsis cleaveri	blackcap illadopsis
722674	Hylacola cauta	Shy Hylacola
190289	Dendrocolaptes certhia	Amazonian barred-woodcreeper
913999	Pimelodus grosskopfii	capaz
42409	Neotoma floridana	eastern woodrat
1175540	Rhynchorhamphus georgii	duckbill garfish
1175540	Rhynchorhamphus georgii	half beak garfish
1175540	Rhynchorhamphus georgii	long-billed garfish
1175540	Rhynchorhamphus georgii	long billed half beak
75832	Mareca americana	American widgeon
75832	Mareca americana	American wigeon
1134580	Valamugil speigleri	Speigler's mullet
1134580	Valamugil speigleri	Speigler's grey mullet
1412988	Muraena retifera	reticulate moray
412855	Hynobius guabangshanensis	Guabangshan salamander
1093597	Danio tinwini	gold ring danio
9668	Mustela putorius	European polecat
2048718	Argentina aliceae	Alice argentina
203283	Bollmannia boqueronensis	white-eye goby
70739	Squalius alburnoides	calandino
54263	Ichthyosaura alpestris	Alpine newt
181397	Bassozetus zenkevitchi	cusk-eel
1416335	Trinomys moojeni	Moojen's Atlantic spiny rat
232419	Cephaloscyllium umbratile	blotchy swell shark
265632	Sclerurus mexicanus	tawny-throated leaftosser
42413	Peromyscus polionotus	oldfield mouse
75974	Lepidocolaptes angustirostris	narrow-billed woodcreeper
29088	Monachus schauinslandi	Hawaiian monk seal
48849	Passer domesticus	Haussperling
48849	Passer domesticus	House sparrow
543940	Dasyatis say	bluntnose stingray
906896	Cruriraja parcomaculata	roughnose legskate
299716	Danio sp. hikari	Hikari danio
435131	Hypoatherina valenciennei	Sumatran silverside
661041	Squatina pseudocellata	western angel shark
36179	Scaphirhynchus suttkusi	Alabama sturgeon
1812038	Plecturocebus miltoni	Milton's titi
9031	Gallus gallus	bantam
9031	Gallus gallus	chicken
9031	Gallus gallus	chickens
2048766	Venefica tentaculata	tentacled sorcerer
319436	Caulolatilus affinis	bighead tilefish
990645	Synaptura marginata	white-margined sole
9079	Alectoris rufa	red-legged partridge
36791	Lythrurus umbratilis	redfin shiner
9945	Tragelaphus oryx	eland
195339	Urolophus aurantiacus	sepia stingray
51549	Pseudorasbora parva	stone moroko
244450	Eopsetta grigorjewi	shotted halibut
490323	Gnathodentex aureolineatus	striped large-eye bream
703283	Cyanocorax cyanopogon	white-naped jay
1577494	Argyrosomus amoyensis	Amoy croaker
261198	Accipiter cooperii	Cooper's hawk
200925	Adelphobates castaneoticus	Brazil-nut poison frog
265642	Pithys albifrons	white-plumed antbird
446824	Paraliparis garmani	pouty seasnail
446822	Paraliparis bathybius	black seasnail
1892335	Omobranchus elongatus	cloister blenny
204956	Cuora zhoui	Zhou's box turtle
546535	Schedophilus medusophagus	Cornish blackfish
1450164	Amphiprion tricinctus	maroon clownfish
195602	Citharoides macrolepis	twospot largescale flounder
465719	Trachypithecus poliocephalus	White-headed langur
465719	Trachypithecus poliocephalus	white-headed langur
254561	Muscicapa ferruginea	ferruginous flycatcher
81578	Lampsilis ornata	sharp-ridged pocketbook
81578	Lampsilis ornata	southern pocketbook
183177	Xiphocolaptes major	great rufous woodcreeper
938388	Exocoetus obtusirostris	Pharao flyingfish
37017	Oligoryzomys nigripes	Black-footed pygmy rice rat
690890	Synallaxis brachyura	Slaty spinetail
320618	Liparis florae	tidepool snailfish
365333	Physalaemus moreirae	Sorocaba dwarf frog
346437	Rhinella castaneotica	Para toad
327785	Mycteroperca tigris	tiger grouper
270766	Nycteris hispida	hairy slit-faced bat
1334831	Atherinella alvarezi	Gulf silverside
75356	Mylopharyngodon piceus	black carp
2108422	Scorpaenopsis cacopsis	Jenkins' scorpionfish
34960	Vireolanius leucotis	slaty-capped shrike-vireo
30392	Guira guira	guira cuckoo
2578283	Gadomus pepperi	blacktongue rat tail
223211	Masturus lanceolatus	sharptail mola
371707	Osteocephalus verruciger	Ecuador slender-legged treefrog
318274	Crossodactylus schmidti	Schmidt's spinythumb frog
58317	Blicca bjoerkna	white bream
58317	Blicca bjoerkna	silver bream
74909	Cuora amboinensis	Amboina box turtle
30552	Spilogale putorius	eastern spotted skunk
48897	Hylomys suillus	short-tailed gymnure
191200	Chiromantis doriae	Doria's Asian treefrog
114385	Schiffornis major	greater schiffornis
143502	Chiromantis rufescens	African foam-nest treefrog
143502	Chiromantis rufescens	western foam-nest tree frog
941948	Baylisascaris ailuri	red panda roundworm
114504	Hybopsis hypsinotus	highback chub
1091424	Melanostigma gelatinosum	limp eelpout
2303550	Uropterygius concolor	unicolor snake moray
143658	Platypelis pollicaris	common giant treefrog
1874220	Lethrinus variegatus	Slender emperor
495889	Trygonoptera imitata	eastern shovelnose stingaree
86063	Galeorhinus galeus	tope shark
47706	Neoniphon sammara	Sammara squirrelfish
1920213	Indirana diplosticta	Malabar Indian frog
1920213	Indirana diplosticta	rufous leaf-hopper frog
1920213	Indirana diplosticta	spotted leaping frog
712816	Parastrellus hesperus	Western pipistrelle
89095	Petaurista philippensis	Indian giant flying squirrel
1736625	Calomyscus urartensis	Urar calomyscus
142486	Kinosternon hirtipes	rough-footed mud turtle
248138	Scomberomorus semifasciatus	broadbarred king mackerel
1260385	Kyphosus pacificus	Pacific drummer
9088	Chrysolophus amherstiae	Lady Amherst's pheasant
2170709	Tachyoryctes macrocephalus	giant mole rat
1003732	Gerres methueni	striped silver biddy
290503	Lithobates draytonii	California red-legged frog
184236	Crocodylus mindorensis	Philippine freshwater crocodile
